,gene_name,AUROC,avg_diff,cluster_final
2219,Slc1a3,0.2805882027545431,1.1523144,14
2220,Ptprz1,0.2742736712918771,1.164718,14
2221,Cmtm5,0.27336350912220486,0.74088097,14
2222,Slc6a1,0.26712101876413485,0.85184646,14
2223,Bcan,0.2616265980903962,1.0559874,14
2224,Acsl3,0.26039803996737565,0.8747885,14
2225,Cnp,0.25743760082538525,1.699453,14
2226,Pcdh9,0.2549521827168244,0.81940794,14
2227,Cd9,0.24609723748092835,1.0526736,14
2228,Phyhipl,0.2453826154523024,0.70096034,14
2229,Shisa4,0.2380376389042548,0.7938351,14
2230,Fez1,0.23299894253950038,0.96429175,14
2231,Olig1,0.23257409298962867,1.2299271,14
2232,Tsc22d4,0.23209521261130994,0.73972476,14
2233,Csrp1,0.23189034572011516,0.9649643,14
2234,Dbi,0.21398587994349919,0.8513726,14
2235,Gpm6b,0.20639133242595847,1.0037494,14
2236,Ncam1,0.2040676851906645,0.8224655,14
2237,Prnp,0.199999292453437,0.88556534,14
2238,S100a16,0.19784063221215076,0.8694533,14
2239,Glul,0.1907336485989291,1.1378214,14
2240,Syt11,0.18479315197842883,1.3117625,14
2241,Scd2,0.1806318133517896,1.230363,14
2242,Qk,0.15450437006486273,1.0841519,14
2243,Acta2,0.9998169412547845,3.6775866,15
2244,Crip1,0.9981070061574305,3.0371656,15
2245,Myl9,0.993584623065402,2.6385016,15
2246,Tpm1,0.9890830421035115,1.9879119,15
2247,Myh11,0.9824124923725523,2.2338486,15
2248,Tagln,0.9740486492483497,2.8544388,15
2249,Myl6,0.9724496588450657,1.9235811,15
2250,Cald1,0.971757641315804,1.7706134,15
2251,Igfbp7,0.9701683585732512,2.040851,15
2252,Tpm2,0.9638819548455095,2.4924443,15
2253,Flna,0.9533560769956176,1.6363616,15
2254,Mylk,0.9533422089088588,1.9115307,15
2255,Cavin1,0.9489765351972043,1.5294333,15
2256,Gm13889,0.94695734176513,1.4653168,15
2257,Lbh,0.9399581183779886,1.2377068,15
2258,Mustn1,0.9391801187108227,1.6495256,15
2259,Rgs4,0.9389360403838687,1.1911893,15
2260,Filip1l,0.9375922227769456,1.2246177,15
2261,Wtip,0.9247365063515838,1.481298,15
2262,Notch3,0.9161618683086481,1.3120186,15
2263,Pde3a,0.911812836301104,1.165866,15
2264,Pcp4l1,0.9068577689022022,1.1459205,15
2265,Dstn,0.9037097132079658,1.4644728,15
2266,Map3k20,0.9005769124091642,1.102126,15
2267,Pdgfrb,0.8996033727186997,0.9975537,15
2268,Mef2c,0.8992705386364898,1.2031031,15
2269,Rbpms,0.8960642369778665,1.0488614,15
2270,Lamb2,0.8950920840960779,0.9221446,15
2271,Gja4,0.8928579353192434,1.1942326,15
2272,Perp,0.887600543629001,1.0355952,15
2273,Tns1,0.8867975814056692,0.99661577,15
2274,Bcam,0.8862262162312087,1.0902078,15
2275,4930523C07Rik,0.8844011760137572,0.91713697,15
2276,Itga1,0.8833361069506851,0.9677284,15
2277,Tm4sf1,0.8792269928440672,1.1929011,15
2278,Ebf1,0.8787000055472347,0.9369615,15
2279,Mfge8,0.8769110223553559,1.085561,15
2280,Aspn,0.876077550341155,0.9959036,15
2281,S100a11,0.8740195262661563,1.0023715,15
2282,Hspb1,0.8712015310367782,1.2578406,15
2283,Nrip2,0.8664822211127753,0.95555276,15
2284,Vim,0.8640774948688079,1.4176469,15
2285,Cnn2,0.8620458201586508,0.7326019,15
2286,Hspb2,0.8610861485549455,0.92870015,15
2287,Itgb1,0.8603067620791036,0.96892416,15
2288,Nudt4,0.8601597603594608,0.7711259,15
2289,Fry,0.8594413934653576,0.9466324,15
2290,Gm13861,0.8587812725356411,0.8665927,15
2291,Rgs5,0.8586328840073223,2.5083025,15
2292,Rasl12,0.8584789482443003,0.7777357,15
2293,Snhg18,0.8545778554390636,0.83443624,15
2294,Sh3bgrl,0.8538109502413047,0.8486648,15
2295,Rasgrp2,0.8535973817052199,0.83972913,15
2296,Mob2,0.8516516891329672,0.8945532,15
2297,Epas1,0.8514353469795307,0.8691573,15
2298,Gucy1a1,0.8502024740666777,0.9957529,15
2299,Pdgfa,0.8499930659566206,0.811728,15
2300,Pln,0.849656071448383,1.6058067,15
2301,Ptp4a3,0.8495839573972375,0.8418776,15
2302,Uba2,0.8482318189382593,0.9764135,15
2303,Lmod1,0.8467188106728795,0.8823087,15
2304,Cspg4,0.8455525045764687,0.73336756,15
2305,Lgals1,0.8445789648860044,1.0707492,15
2306,Ccnd2,0.844204526543518,0.9102233,15
2307,Mcam,0.8419246130803795,0.87523973,15
2308,Mgp,0.8404393409885174,1.1645182,15
2309,Rcan2,0.839074721251456,0.7504779,15
2310,Utrn,0.8368156099184556,0.8487785,15
2311,Ppp1r12b,0.8351070616297777,0.88027066,15
2312,Bgn,0.8331419537360626,0.93556494,15
2313,Nr2f2,0.8320657902035834,0.7439027,15
2314,Higd1b,0.8316927386697731,1.1888919,15
2315,Rock1,0.8306554057802186,0.83256775,15
2316,Lpp,0.8284878238198258,0.910437,15
2317,Des,0.8280468186608975,1.0305171,15
2318,Ptms,0.8276072003106452,0.7118927,15
2319,Slc38a11,0.826632273811505,0.89557034,15
2320,Marveld1,0.8256975647639652,0.7871748,15
2321,Fxyd1,0.8242469628889998,0.73380977,15
2322,Actn1,0.8202640483718866,1.1095551,15
2323,Pde5a,0.8199769789759803,0.8176309,15
2324,Ndufa4l2,0.8194180950796027,1.3039465,15
2325,Mrvi1,0.8190880346147446,0.75998265,15
2326,Crim1,0.8190062129028679,0.7335761,15
2327,Phldb2,0.8175431297498197,0.7782274,15
2328,Zfhx3,0.8168802352027514,0.7727316,15
2329,Rhoj,0.8159788095634327,0.7084527,15
2330,Actn4,0.814275808509458,0.79452646,15
2331,Tinagl1,0.8098643701114993,1.1412731,15
2332,Ehd2,0.8091376823653409,0.7803323,15
2333,Ppp1cb,0.8090960781050647,0.70223373,15
2334,Ano1,0.8047206967326788,0.79233176,15
2335,Cavin3,0.8024241415654297,0.7150782,15
2336,Col4a2,0.7998973761579853,0.7548255,15
2337,Foxs1,0.7997656293337773,0.7266454,15
2338,Sncg,0.7992746990625172,0.83594716,15
2339,Actb,0.7977270205802407,0.8822484,15
2340,Npy1r,0.7967950851500526,0.7550791,15
2341,Gucy1b1,0.7946885227713986,0.734683,15
2342,Col4a1,0.7921492760858713,0.78911734,15
2343,Nbl1,0.7920938037388361,0.71260154,15
2344,Olfr558,0.7902299328784601,0.89404356,15
2345,Junb,0.7899414766738782,1.2059888,15
2346,Fos,0.7894505464026184,1.4378657,15
2347,Tagln2,0.7866062018083986,0.7642376,15
2348,Map3k7cl,0.7738031841127198,0.72199386,15
2349,Dhx58os,0.7728615410218007,0.70828015,15
2350,Cox4i2,0.7704304654129916,0.8069494,15
2351,Bcas3,0.7656556831419538,0.763362,15
2352,Palld,0.7632537305153382,0.9928654,15
2353,Tbx2,0.7614203694458314,0.7543687,15
2354,Ackr3,0.7566774837743386,0.9639423,15
2355,Btg2,0.756407056082543,1.0093615,15
2356,Hes1,0.7496727131524935,0.7016871,15
2357,Inpp4b,0.7458811782326511,0.74366707,15
2358,Sorbs2,0.7269512398069562,1.0311766,15
2359,Nr4a1,0.7253661174904311,0.8731141,15
2360,Egr1,0.7232387529816386,1.067559,15
2361,Crispld2,0.676510234648028,0.9178451,15
2362,Cebpb,0.6599517390580796,0.72286224,15
2363,Cnn1,0.6409385921118321,0.7829685,15
2364,Eln,0.5966023187441062,1.2085514,15
2365,C1qb,0.4966439230043823,0.82886815,15
2366,C1qa,0.47577799966716594,0.9378937,15
2367,C1qc,0.4734495479003717,0.7744479,15
2368,Hexb,0.4671770122593886,0.74955064,15
2369,Tspan2,0.46552532312642153,0.767796,15
2370,Cst3,0.4621858878349143,1.0305507,15
2371,Itm2a,0.458259832473512,0.92399204,15
2372,Ly6c1,0.45309813058190496,0.8758558,15
2373,Cldn5,0.4429855217174239,1.382404,15
2374,Flt1,0.44250568591557105,0.8173487,15
2375,Plpp3,0.43437760026626726,0.77068543,15
2376,6330403K07Rik,0.4088492261607588,1.065212,15
2377,Bsg,0.3987879292172852,1.3592619,15
2378,Spock2,0.3942780274033394,0.7271298,15
2379,Opalin,0.39422671548233207,0.74333674,15
2380,Qdpr,0.38300049925112334,0.8316689,15
2381,Cldn11,0.3825525600488157,1.4275589,15
2382,Apod,0.37494175403561325,1.2791055,15
2383,Id2,0.37318328063460365,0.78976274,15
2384,Mog,0.37174516003772123,1.168685,15
2385,Ermn,0.37069811948743553,0.766689,15
2386,Mag,0.3669426415931658,1.2410645,15
2387,Agt,0.3640525323126421,1.1728586,15
2388,Mobp,0.3613038775170578,1.0385373,15
2389,Ptgds,0.35982831308592667,2.0211682,15
2390,Gjb6,0.35972707605258775,0.71982616,15
2391,Tubb4a,0.35726133022688183,1.0693418,15
2392,Aqp4,0.3567870416597327,0.86430746,15
2393,Mal,0.3548676984523216,1.7704983,15
2394,Cldn10,0.3543226826427026,0.709908,15
2395,Slc7a11,0.35231319687135965,0.7564916,15
2396,Mbp,0.349800299550674,0.7355192,15
2397,Ugt8a,0.34612803017695676,0.8605051,15
2398,Trf,0.3379569534587008,1.433695,15
2399,Nkain4,0.3363399345426305,0.72953475,15
2400,F3,0.3360736672768625,0.7984151,15
2401,Ntsr2,0.33511954290786033,1.00124,15
2402,Ednrb,0.3340198036278915,0.7847378,15
2403,Slc6a11,0.333625949963943,1.3608928,15
2404,Gatm,0.3334276363232928,0.79885197,15
2405,Slc4a4,0.32202390858157204,1.0538532,15
2406,Plp1,0.3213651744605315,3.0197453,15
2407,Mt3,0.31953458700837634,0.8258289,15
2408,Gjc3,0.3167027236922394,0.7747476,15
2409,Pllp,0.3156362678204915,0.7624854,15
2410,Gm3764,0.3150940256282243,1.0979177,15
2411,Sirt2,0.3148457868752426,0.7452225,15
2412,Itih3,0.31429106340489266,1.0245908,15
2413,Aldoc,0.3141607033893605,0.8452662,15
2414,Nrxn1,0.3101431186553503,0.72740954,15
2415,S1pr1,0.3071670272369224,0.8501951,15
2416,Enpp2,0.30602707050535305,1.074015,15
2417,Prdx6,0.3001899927885948,0.8274259,15
2418,Ntrk2,0.29980307316802574,1.0269957,15
2419,Cspg5,0.29477311810062684,1.0325642,15
2420,Gpm6a,0.2939590614078881,0.7226536,15
2421,Cmtm5,0.2880346147445498,0.7167037,15
2422,Gja1,0.2875589393687247,1.2301265,15
2423,Stmn1,0.2863995673156931,0.8530419,15
2424,Aplp1,0.28599184556498586,1.3586297,15
2425,Ptprz1,0.2846313862539524,1.1348587,15
2426,Car2,0.2781660842070229,1.3661906,15
2427,Gpr37l1,0.2737421645309813,1.2280991,15
2428,Mmd2,0.270670383313918,0.75992507,15
2429,Acsl3,0.268782936706052,0.8902903,15
2430,Pcdh9,0.2687690686192933,0.7722353,15
2431,Mt2,0.2662228878903866,1.1424153,15
2432,Slc6a1,0.2644782825761358,0.90919447,15
2433,Nnat,0.25961335774116606,1.8541511,15
2434,Clu,0.25951766794253067,1.2423706,15
2435,Bcan,0.25910301214844406,1.1071143,15
2436,Cnp,0.2579256115826261,1.6638688,15
2437,Mt1,0.25539607255782987,1.066505,15
2438,Shisa4,0.25194014533754916,0.7857413,15
2439,Olig1,0.24562045820158654,1.21372,15
2440,Slc1a2,0.24121318022965554,1.3198019,15
2441,Fabp5,0.23989432517889833,0.92906725,15
2442,Slc1a3,0.2311255339213402,1.396675,15
2443,Fez1,0.22880817662395297,0.99739647,15
2444,Ttyh1,0.22126671104454432,1.0304346,15
2445,Apoe,0.21502052476840294,1.9431077,15
2446,Selenop,0.21476396516336607,1.0605857,15
2447,Tsc22d4,0.21283075386919623,0.8247967,15
2448,Ncam1,0.21183225162256616,0.82480234,15
2449,Ank2,0.2076010983524713,0.8792008,15
2450,Ptn,0.20334082210018303,1.0943768,15
2451,Dbi,0.20067260220779942,0.9024563,15
2452,Syt11,0.19334331835579963,1.3170316,15
2453,Glul,0.19311310811560436,1.1864626,15
2454,S100a16,0.17952238309202861,0.9602214,15
2455,Qk,0.1705053530814889,1.0331345,15
2456,Prnp,0.1673711654740112,1.0442277,15
2457,Gpm6b,0.1554778942697065,1.2528828,15
2458,Scd2,0.15526432573362176,1.3869452,15
2459,Slc47a1,0.9999633296663,1.5537264,16
2460,Fxyd5,0.9999083241657499,2.7361026,16
2461,Mgp,0.9998349834983498,4.082464,16
2462,Nov,0.9997616428309498,2.748056,16
2463,Igfbp6,0.9994682801613495,1.7684888,16
2464,Slc4a10,0.9993766043270993,1.8718709,16
2465,Slc38a2,0.9985148514851486,2.339522,16
2466,Adamtsl3,0.9984048404840484,0.98307335,16
2467,1500015O10Rik,0.997928126145948,2.3707104,16
2468,Mrc2,0.9975064173083975,1.6709064,16
2469,Efemp1,0.9971580491382471,1.8397495,16
2470,Col6a2,0.997029702970297,1.5325445,16
2471,Thbd,0.9955078841217455,1.5738603,16
2472,Rbp1,0.9924459112577925,1.5870081,16
2473,Islr,0.9833333333333333,1.3049626,16
2474,Col1a2,0.9806013934726807,1.7448922,16
2475,Slc23a2,0.9756417308397506,1.2480594,16
2476,Igfbp5,0.9744316098276494,1.7200515,16
2477,Fn1,0.9667400073340667,1.4007702,16
2478,Tmod3,0.9517785111844518,0.8594212,16
2479,Tspan13,0.9471580491382471,1.113593,16
2480,Npr3,0.9439310597726438,1.0530334,16
2481,Anxa3,0.9439127246057939,0.95662856,16
2482,Prrx2,0.9434268426842684,0.9542333,16
2483,Col8a2,0.9433535020168683,1.1322267,16
2484,Slc16a11,0.9413824715804914,0.9454832,16
2485,Pgrmc1,0.9407682434910157,1.1082742,16
2486,Col6a1,0.9402640264026402,1.4251953,16
2487,Foxp1,0.9388613861386138,1.045442,16
2488,Gm26740,0.9385955262192887,0.94287217,16
2489,Slc26a2,0.9373670700403373,1.3229672,16
2490,Sh3pxd2a,0.9365236523652364,1.2510911,16
2491,Slc5a6,0.9363403006967362,1.3402158,16
2492,Alpl,0.9338558855885588,1.2619214,16
2493,Emb,0.9335716905023835,1.407589,16
2494,Tmtc1,0.9326274294096075,0.8530739,16
2495,S100a10,0.9271818848551522,1.3723954,16
2496,Itm2c,0.9232764943160983,0.96072173,16
2497,Smoc1,0.923093142647598,0.8809801,16
2498,Pcolce,0.9187202053538687,0.73945016,16
2499,Lmo4,0.9183626696002933,1.3112248,16
2500,Rfk,0.9182893289328933,1.1417712,16
2501,Ildr2,0.9177117711771177,1.1899202,16
2502,Clic4,0.9170608727539421,1.0649443,16
2503,Nr4a1,0.9138797213054639,0.9716753,16
2504,Foxd1,0.9126145947928126,0.8338781,16
2505,Fcgrt,0.9113586358635863,0.91000277,16
2506,Serpinh1,0.9063164649798312,0.97612447,16
2507,Id1,0.9047304730473047,1.0614123,16
2508,Atp1b1,0.9032544921158782,1.5488269,16
2509,Maf,0.8997433076640997,0.8911013,16
2510,S100a11,0.8995049504950494,1.2291371,16
2511,Nbl1,0.898991565823249,1.2935238,16
2512,Cd151,0.8906398973230656,0.77668524,16
2513,F3,0.8898606527319399,0.95825166,16
2514,Cdh1,0.8887972130546388,1.2796853,16
2515,Slc9b2,0.8882654932159882,0.86147946,16
2516,Car13,0.8875320865419875,0.7541568,16
2517,Bnc2,0.887147048038137,0.8509736,16
2518,Slc9a2,0.8862852951961862,0.85606754,16
2519,Thbs1,0.8862852951961862,1.2214521,16
2520,Foxc2,0.8852951961862853,0.78245705,16
2521,Slc12a7,0.8831866519985332,0.90564287,16
2522,Klf5,0.8826365969930325,0.72587216,16
2523,Crabp2,0.8826365969930325,0.71393204,16
2524,Tapbp,0.882013201320132,0.72087115,16
2525,Rspo3,0.8817565089842316,1.3200456,16
2526,Col12a1,0.8795929592959295,0.8023349,16
2527,Fgfr1,0.8788228822882289,0.79114115,16
2528,Htra3,0.8777227722772277,0.8991533,16
2529,Fibin,0.875999266593326,0.79506236,16
2530,Ogn,0.8747891455812247,0.9366803,16
2531,Ahnak,0.8716813348001466,0.7054694,16
2532,Adamtsl1,0.8712687935460212,0.829193,16
2533,Perp,0.8702603593692703,1.2688684,16
2534,Ppic,0.8683076640997432,0.8328147,16
2535,Abcg2,0.8645947928126146,0.75530064,16
2536,Selenom,0.864044737807114,0.7046085,16
2537,Stom,0.8601760176017601,0.70462555,16
2538,Ramp2,0.8596626329299597,0.80980337,16
2539,Klf2,0.8581133113311331,0.8971329,16
2540,Pgf,0.8541620828749541,0.71237606,16
2541,Ahcyl2,0.8532636596993033,1.2224452,16
2542,Anxa2,0.8493491015768244,0.7689197,16
2543,Bgn,0.8485423542354236,0.78589684,16
2544,Fstl1,0.8408782544921158,0.98174995,16
2545,Hs3st1,0.8394756142280895,0.7501209,16
2546,Gstm5,0.8338833883388338,0.8213655,16
2547,Gpx8,0.8338192152548587,0.7452545,16
2548,Slc26a7,0.8331958195819581,1.2792999,16
2549,Foxc1,0.8302896956362302,0.72898215,16
2550,Cebpd,0.8281078107810781,1.2991505,16
2551,Thsd4,0.8275394206087275,1.2308574,16
2552,Foxp2,0.8248166483314998,0.76868975,16
2553,Nr4a2,0.8212962962962962,0.72558594,16
2554,Bzw1,0.8161624495782912,0.9962697,16
2555,Tcim,0.8154382104877154,0.8265033,16
2556,Gdpd5,0.8152640264026402,0.8216001,16
2557,Col3a1,0.8129629629629629,0.76985306,16
2558,Hilpda,0.8117161716171617,0.8515922,16
2559,Sult1a1,0.8075632563256324,0.7250783,16
2560,Emp3,0.8056197286395306,0.7687824,16
2561,Calr,0.7875870920425376,0.7560599,16
2562,Nid1,0.7872937293729373,0.70803523,16
2563,Mfap5,0.7747708104143748,0.8856035,16
2564,Tob2,0.7742390905757243,0.76175123,16
2565,Cd74,0.7721855518885222,1.1396328,16
2566,Kcne4,0.7704987165383205,0.70434,16
2567,Fbln1,0.7491932526585992,0.80090714,16
2568,Msi2,0.7471672167216722,0.73432237,16
2569,Gas1,0.742995966263293,0.8167496,16
2570,Cebpb,0.7416391639163917,0.98765075,16
2571,Adamts1,0.734910157682435,0.785561,16
2572,Slc7a2,0.7321782178217822,0.7279178,16
2573,Csrp2,0.7282544921158782,0.7255734,16
2574,Cdh11,0.713036303630363,0.7522998,16
2575,Slc25a25,0.6951411807847452,0.87799406,16
2576,Col8a1,0.663054638797213,1.0062145,16
2577,Ptgds,0.639961496149615,0.9986018,16
2578,Cldn11,0.5817290062339566,1.0607624,16
2579,Igfbp7,0.5409424275760909,0.79555327,16
2580,Mal,0.5175009167583425,1.5651236,16
2581,Vtn,0.4997799779977998,1.2695731,16
2582,Cryab,0.46993032636596993,0.8714576,16
2583,Hexb,0.45148514851485155,0.8748597,16
2584,C1qc,0.45024752475247526,0.89260864,16
2585,C1qa,0.4443894389438944,1.0893133,16
2586,C1qb,0.4419141914191419,1.0553684,16
2587,Ly6c1,0.43844884488448843,0.90376365,16
2588,Rgs5,0.4372937293729373,1.0347998,16
2589,Cldn5,0.43597359735973595,1.390757,16
2590,Flt1,0.43564356435643564,0.8207989,16
2591,Gfap,0.43382838283828384,0.7510674,16
2592,Mt2,0.4308122478914558,0.7558033,16
2593,Spock2,0.405995599559956,0.7087752,16
2594,6330403K07Rik,0.401989365603227,1.0940493,16
2595,Qdpr,0.39618628529519617,0.97715867,16
2596,Mag,0.3883571690502384,1.2720633,16
2597,Pltp,0.38465346534653466,0.7183472,16
2598,Opalin,0.374009900990099,0.8288127,16
2599,Apod,0.36872020535386874,1.41236,16
2600,Tmsb4x,0.3671250458379171,0.8003416,16
2601,Mobp,0.36611661166116616,1.1527396,16
2602,Cldn10,0.36090942427576095,0.7482333,16
2603,Mog,0.35396039603960394,1.2418603,16
2604,Desi1,0.3488265493215988,0.747123,16
2605,Plp1,0.3479189585625229,3.5047681,16
2606,Slc7a10,0.3457095709570957,0.74691397,16
2607,Ednrb,0.3455445544554455,0.8205074,16
2608,Bin1,0.34484781811514487,0.72693557,16
2609,Nnat,0.3448019801980198,1.6573502,16
2610,Ppp1r14a,0.34125412541254124,0.8885456,16
2611,Slc7a11,0.3411716171617162,0.7791669,16
2612,Ugt8a,0.34092409240924093,0.880647,16
2613,Ntsr2,0.3377429409607628,1.0641603,16
2614,Sirt2,0.33581774844151074,0.72299826,16
2615,Enpp2,0.33575357535753575,1.075114,16
2616,Fth1,0.32875870920425376,1.1080763,16
2617,Tspan2,0.32640264026402643,1.1609269,16
2618,Stmn4,0.3246699669966997,0.8421656,16
2619,Csrp1,0.324009900990099,0.7459549,16
2620,S100a6,0.3217821782178218,1.0535105,16
2621,Atp1b2,0.32073707370737076,1.2230481,16
2622,Aqp4,0.3194719471947195,0.9620273,16
2623,Itih3,0.3158415841584159,0.98340935,16
2624,Trf,0.3141089108910891,1.5702207,16
2625,Gpr37l1,0.3124404107077375,1.1532767,16
2626,Tmem47,0.30922258892555926,0.7460494,16
2627,Agt,0.3085808580858086,1.3225223,16
2628,Lgmn,0.3076549321598826,0.7065122,16
2629,Cspg5,0.3067840117345068,1.040314,16
2630,Bcan,0.30247524752475247,0.99312294,16
2631,Ptprz1,0.3003300330033004,1.1350257,16
2632,Apoe,0.2986798679867987,1.7657356,16
2633,Slc6a11,0.29691969196919693,1.5399436,16
2634,Gm3764,0.2967821782178218,1.1966991,16
2635,Car2,0.29638797213054635,1.3301538,16
2636,Aldoc,0.2958562522918958,0.9914106,16
2637,Marcks,0.2942977631096443,0.85715795,16
2638,Gjc3,0.2941419141914191,0.8559404,16
2639,Tubb4a,0.2935643564356436,1.2764418,16
2640,Meg3,0.29127246057939127,0.9593638,16
2641,Pllp,0.28910891089108914,0.8440193,16
2642,Cmtm5,0.28744041070773746,0.73591506,16
2643,Ank3,0.28605610561056105,0.73633116,16
2644,Gpm6a,0.2858635863586359,0.72688293,16
2645,Acsl3,0.2852951961862853,0.8535259,16
2646,Nrxn1,0.28406674000733406,0.84037226,16
2647,Ptch1,0.28275577557755777,0.70045495,16
2648,Sparcl1,0.27499999999999997,1.4622905,16
2649,Sept4,0.27483498349834984,1.2545118,16
2650,Cnp,0.27447744774477445,1.7491674,16
2651,Fez1,0.2637147048038137,0.98747396,16
2652,Mbp,0.2623579024569123,0.8850589,16
2653,Stmn1,0.2602768610194353,0.96679366,16
2654,Serpine2,0.2588925559222589,0.9837141,16
2655,Slc1a3,0.2562064539787312,1.3434999,16
2656,Gatm,0.2547488082141548,1.194774,16
2657,Mmd2,0.24727722772277227,0.8201258,16
2658,Aplp1,0.2447744774477448,1.5349351,16
2659,Pcdh9,0.24257425742574257,0.8782554,16
2660,Slc1a2,0.24026402640264022,1.3542987,16
2661,Olig1,0.23896222955628899,1.2957209,16
2662,Tuba1a,0.2353043637697103,0.8057442,16
2663,Ttyh1,0.23495599559955996,1.0088573,16
2664,Ntrk2,0.232984965163183,1.1997731,16
2665,Kcnj10,0.2312064539787312,0.79019994,16
2666,Kif1b,0.22873120645397876,0.881758,16
2667,Slc6a1,0.22417491749174917,1.0345311,16
2668,Scd2,0.22285478547854784,1.1253196,16
2669,Fabp5,0.22139713971397137,1.0580664,16
2670,Syt11,0.21764759809314263,1.2290967,16
2671,Dbi,0.21104693802713603,0.88228774,16
2672,Camk2n1,0.17929959662632933,0.7944668,16
2673,Atp1a2,0.16836266960029336,2.1207638,16
2674,Gpm6b,0.1662999633296663,1.2348586,16
2675,Ncam1,0.16509900990099008,0.987211,16
2676,Mt3,0.16327466079941325,1.4125425,16
2677,Pcsk1n,0.12120462046204622,1.0918213,16
2678,Qk,0.08994316098276495,1.5114684,16
2679,Dcn,0.9995659826553315,2.9966826,17
2680,Igfbp2,0.9984014807336362,3.047228,17
2681,Col1a1,0.9910365402541071,2.1449854,17
2682,Col1a2,0.9854877954322679,2.373635,17
2683,Apod,0.9737299317057015,2.7210603,17
2684,Slc6a13,0.9708520628510533,1.8645626,17
2685,Pcolce,0.9664911901156222,1.4389216,17
2686,Nupr1,0.9622164531301332,1.9552628,17
2687,Col3a1,0.9610860048770195,1.8287215,17
2688,Ptn,0.9454072952306167,1.6820519,17
2689,Cp,0.9426843371820657,1.334298,17
2690,Vtn,0.9399847492982274,1.8851687,17
2691,Serping1,0.9394719411125265,1.3318244,17
2692,Emp3,0.9356185348108618,1.0774376,17
2693,Timp3,0.9326745617760257,1.2135503,17
2694,Ifitm2,0.931240301381644,1.2137868,17
2695,Laptm4a,0.9294007355592414,1.0698215,17
2696,Bgn,0.9257062463776246,1.51441,17
2697,Slc6a20a,0.9211463933826378,1.3898201,17
2698,Itih5,0.9117549257630025,1.9487756,17
2699,Nid1,0.9101757703474008,1.0999801,17
2700,Gjb2,0.9062175321640239,1.4294167,17
2701,Prelp,0.9046811107638972,1.1000555,17
2702,Zic1,0.9032375023036306,1.0394002,17
2703,Slc7a11,0.9005973414100622,1.3888619,17
2704,Cfh,0.897643352590349,1.2801272,17
2705,Lgals1,0.89713855703255,1.2850729,17
2706,Tbx18,0.8971338829996074,1.0367818,17
2707,Rbp1,0.8949304103266749,1.4312524,17
2708,Colec12,0.8946906992086195,1.09041,17
2709,Clec3b,0.8889129267725936,1.529467,17
2710,Cxcl12,0.8888481580303892,0.8606417,17
2711,Efemp1,0.884094666527781,1.0482919,17
2712,Ctsl,0.8804923225670324,0.9786242,17
2713,Lamc1,0.8795067693351388,0.9115642,17
2714,S100a11,0.8785318996071142,0.9725561,17
2715,Islr,0.877918265853652,0.9345356,17
2716,Foxc1,0.8776652003557607,0.8452636,17
2717,Serpinh1,0.8746050442163515,0.96546835,17
2718,Ifitm3,0.871553568423836,1.1766667,17
2719,Serpinf1,0.8713505818503294,1.1399854,17
2720,Ptgds,0.8707723372034327,3.0329373,17
2721,Nr2f2,0.8694642756985007,0.91213715,17
2722,Lum,0.8686429813385896,1.2243222,17
2723,Col6a1,0.8672774960003633,0.9151997,17
2724,Bmp6,0.8628945885382029,0.90700984,17
2725,Slc22a6,0.8605629138188452,0.97012186,17
2726,Wnt5a,0.8593202887751095,0.82664585,17
2727,Phlda1,0.8592414979340776,1.0534632,17
2728,Sparc,0.8577284466986639,0.85783243,17
2729,Rcn3,0.8554214775820025,0.83183265,17
2730,Olfml3,0.8542523016273647,0.8175103,17
2731,Plat,0.8491375741501941,0.87426496,17
2732,Col4a5,0.8416370867153301,0.8238143,17
2733,Aldh1a2,0.8398222264956238,0.85744643,17
2734,Arhgap29,0.836949031673918,0.76917887,17
2735,S100a10,0.8324759821478651,0.7291131,17
2736,Clmp,0.83193179116955,0.7847746,17
2737,Pam,0.8295667305006023,0.98987234,17
2738,Flrt2,0.8283007352921539,0.9515632,17
2739,Pdgfra,0.8259984402084352,0.7472654,17
2740,Slc13a4,0.8247932074282401,0.96796167,17
2741,Cmbl,0.8235799620201438,0.74430794,17
2742,Fcgrt,0.8222872580520232,0.7250141,17
2743,Ifitm1,0.8213163946379494,1.3170439,17
2744,Itih2,0.8204430181966779,0.79844946,17
2745,Ranbp3l,0.8198534223269205,0.9415931,17
2746,Maf,0.8196263978697094,0.7583914,17
2747,Errfi1,0.8101574748470257,1.0891896,17
2748,Aldh1a1,0.8072976344051559,0.81622577,17
2749,Pgrmc1,0.8070385594363383,0.7833974,17
2750,Gjb6,0.7956312481804657,0.765477,17
2751,Ogn,0.7919654709154963,0.9531138,17
2752,Enpp1,0.7895550053551064,0.7339127,17
2753,Fam180a,0.7849490797496855,1.0086002,17
2754,Fmod,0.7803251257314862,1.3468335,17
2755,Spp1,0.7787526475058025,2.0967038,17
2756,Lama1,0.7770125718131776,0.73030204,17
2757,Aebp1,0.7749332948727194,1.0476187,17
2758,Edn3,0.7661214073379646,0.8286745,17
2759,Fbln2,0.7549204212505575,0.7753483,17
2760,Junb,0.741716945906749,0.8529893,17
2761,Col15a1,0.7394947771020461,0.96385074,17
2762,Egr1,0.7336302011970866,0.7129671,17
